post_id,url,content,date_posted,num_comments,num_shares,num_likes_type,original_post,attachments,video_view_count,likes,post_image,post_type,count_reactions_type,page_reviews_score
1053515263479920,https://www.facebook.com/thongtinchinhphu/posts/pfbid0yMdsRe7wamYgfuP9Qc9t7E37AHkzV4LCtY7BWMXXDDpJzEP1x53sxrR3Hb2wMXANl,"❌🍷 ""Nếu như trước đây, khi có người mời uống vài chén rượu tôi còn tâm lý cả nể uống một ít cũng không sao. Nhưng bây giờ tôi 🫸🏻 TỪ CHỐI THẲNG và đưa ra lý do phải lái xe"", anh Long (U40) nói.

Anh chia sẻ, khi biết Nghị định 168/2024 tăng nặng mức phạt với nhiều hành vi vi phạm về nồng độ cồn và lực lượng CSGT xử lý nghiêm với phương châm ""Không vùng cấm, không ngoại lệ"" thì bản thân không dám vi phạm 🫡.",2025-01-16 13:34:59+00:00,12,607,"{""type"":""Like"",""num"":10088}",,"[{""id"":""1053510423480404"",""type"":""Photo"",""url"":""https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/473793552_1053510426813737_1476385218156130540_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=hNM0gzAYV0kQ7kNvgF8w50S&_nc_oc=AdhnMha1PpcMLRYORs3SPKQ0LK3zueNZaqjk1oc9CRNFVPZj_oUilDD6ZRHMv4zWHGQ&_nc_zt=23&_nc_ht=scontent.fmel16-1.fna&_nc_gid=AYh7XNHqv4Oxb2tPVe1lto4&oh=00_AYGGNsK7EmQTaRITQWTtYeWtNCV29vzxGYETiKhYgOQWmw&oe=67D1C2F6"",""video_url"":null}]",,12253,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/473793552_1053510426813737_1476385218156130540_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=hNM0gzAYV0kQ7kNvgF8w50S&_nc_oc=AdhnMha1PpcMLRYORs3SPKQ0LK3zueNZaqjk1oc9CRNFVPZj_oUilDD6ZRHMv4zWHGQ&_nc_zt=23&_nc_ht=scontent.fmel16-1.fna&_nc_gid=AYh7XNHqv4Oxb2tPVe1lto4&oh=00_AYGGNsK7EmQTaRITQWTtYeWtNCV29vzxGYETiKhYgOQWmw&oe=67D1C2F6,Post,"[{""type"":""Like"",""reaction_count"":10088},{""type"":""Haha"",""reaction_count"":1718},{""type"":""Love"",""reaction_count"":378},{""type"":""Care"",""reaction_count"":26},{""type"":""Wow"",""reaction_count"":20},{""type"":""Angry"",""reaction_count"":15},{""type"":""Sad"",""reaction_count"":8}]",
1053507060147407,https://www.facebook.com/thongtinchinhphu/posts/pfbid0215g1WX6boxtbUNZKSEMynwpjaA77dy86LW8K4Wx2nuKk81mbwNKKcgqUzAJFZDUol,"📤
Giảm ít nhất 50 đơn vị sự nghiệp và 20 phòng chuyên môn cấp huyện tại Cần Thơ",2025-01-16 13:21:36+00:00,3,69,"{""type"":""Like"",""num"":2684}",,,,2779,,Post,"[{""type"":""Like"",""reaction_count"":2684},{""type"":""Love"",""reaction_count"":65},{""type"":""Wow"",""reaction_count"":13},{""type"":""Care"",""reaction_count"":9},{""type"":""Haha"",""reaction_count"":5},{""type"":""Angry"",""reaction_count"":2},{""type"":""Sad"",""reaction_count"":1}]",
1053490946815685,https://www.facebook.com/thongtinchinhphu/posts/pfbid0YFRrYW8AYYc67U5edV9JUncxXyUWPL32mJpRov9gdETFcjtVEMnjxL5jAXEy8mKol,"🚦⛔
Bà con ở Hà Nội chú ý, ngày mai và ngày kia (17-18/1) có một số tuyến phố, đường bị tạm cấm; danh sách xin xem phần bình luận dưới đây ⬇",2025-01-16 12:53:55+00:00,10,413,"{""type"":""Like"",""num"":14754}",,,,15077,,Post,"[{""type"":""Like"",""reaction_count"":14754},{""type"":""Love"",""reaction_count"":215},{""type"":""Haha"",""reaction_count"":35},{""type"":""Wow"",""reaction_count"":28},{""type"":""Care"",""reaction_count"":22},{""type"":""Sad"",""reaction_count"":13},{""type"":""Angry"",""reaction_count"":10}]",
1053468136817966,https://www.facebook.com/thongtinchinhphu/posts/pfbid04bEzXWpfipApnBHHUpVW4unku7782Uewmca5BXy68V2SYQ82AJvdztKmmjx6eu6ml,🇵🇱🤝🇻🇳 Thủ tướng Donald Tusk chủ trì lễ đón Thủ tướng Phạm Minh Chính thăm chính thức Ba Lan,2025-01-16 12:11:59+00:00,1,137,"{""type"":""Like"",""num"":4599}",,,,5243,,Post,"[{""type"":""Like"",""reaction_count"":4599},{""type"":""Love"",""reaction_count"":607},{""type"":""Care"",""reaction_count"":25},{""type"":""Haha"",""reaction_count"":5},{""type"":""Wow"",""reaction_count"":5},{""type"":""Angry"",""reaction_count"":2}]",
1053444293487017,https://www.facebook.com/thongtinchinhphu/posts/pfbid0yX8yAWRSC5GECRPDbdC62iVZ8ErRd1bshvJWD9ondSWBxUC2PFin41XbGpqSxpz6l,"🇵🇱🤝🇻🇳 Thủ tướng Phạm Minh Chính cùng Phu nhân và đoàn đại biểu Việt Nam tới đặt vòng hoa tại Khu tưởng niệm các liệt sĩ vô danh Ba Lan.

---
📋 Khu tưởng niệm các liệt sĩ vô danh Ba Lan nằm tại Quảng trường Chiến thắng mang tên Nguyên soái Jozef Piłsludski, là tượng đài quan trọng nhất ở Ba Lan tưởng nhớ những người lính vô danh đã cống hiến, hy sinh cho đất nước Ba Lan.",2025-01-16 11:29:02+00:00,0,120,"{""type"":""Like"",""num"":8434}",,"[{""id"":""1053443020153811"",""type"":""Photo"",""url"":""https://scontent.fplu35-1.fna.fbcdn.net/v/t39.30808-6/473567327_1053443023487144_3057195736903969959_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=9qiqmFTJizEQ7kNvgGpPHu3&_nc_oc=AdiYzO1DYnfJHdyHwoJk9GWZhz4_LiMBA5KuhYIzEJP2IXePHRZjLfMoQgzsvS0wnfs&_nc_zt=23&_nc_ht=scontent.fplu35-1.fna&_nc_gid=AfyOS-Bpr1w0z2S2WPe8TKy&oh=00_AYFoT1ngi-49VY_jMl5F0fGigBhFAaQQhss6omPnlXlQNw&oe=67D1E2F8"",""attachment_url"":""https://www.facebook.com/photo.php?fbid=1053443020153811&set=a.249070910591030&type=3"",""video_url"":null},{""id"":""1053443096820470"",""type"":""Photo"",""url"":""https://scontent.fplu35-1.fna.fbcdn.net/v/t39.30808-6/473677801_1053443100153803_1592023202175041930_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=127cfc&_nc_ohc=JIFZaOHAro8Q7kNvgFMnwJK&_nc_oc=AdjgdA0fk4zDfqz-EGTCH1h0C3oeZzQqVaJ-I7Rh0qteurYSfGlgxn7gnARvlMgGHvM&_nc_zt=23&_nc_ht=scontent.fplu35-1.fna&_nc_gid=AfyOS-Bpr1w0z2S2WPe8TKy&oh=00_AYG3PzaBZNE3POQ8LZJMY2f7GeTAKh7Ru9Z0xHdhpm2yMA&oe=67D1E577"",""attachment_url"":""https://www.facebook.com/photo.php?fbid=1053443096820470&set=a.249070910591030&type=3"",""video_url"":null},{""id"":""1053443130153800"",""type"":""Photo"",""url"":""https://scontent.fplu35-1.fna.fbcdn.net/v/t39.30808-6/473731586_1053443136820466_727836520042454981_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=bz0gb6aGQPYQ7kNvgFYkdhz&_nc_oc=AdjdIl1izsJOU0bKikSj0PJBornTzNvg3WJwBekU4jzrDOfo3RZJtidKyRR2gGSgc1Y&_nc_zt=23&_nc_ht=scontent.fplu35-1.fna&_nc_gid=AfyOS-Bpr1w0z2S2WPe8TKy&oh=00_AYGB40g2ABR4nf9EFTQROnSOhIDri5StX774-hmIdzYfCA&oe=67D1D22A"",""attachment_url"":""https://www.facebook.com/photo.php?fbid=1053443130153800&set=a.249070910591030&type=3"",""video_url"":null},{""id"":""1053443120153801"",""type"":""Photo"",""url"":""https://scontent.fplu35-1.fna.fbcdn.net/v/t39.30808-6/473557154_1053443133487133_3849519843659207181_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=127cfc&_nc_ohc=FoqqTbF_edYQ7kNvgGlMYjZ&_nc_oc=AdgDvp7-32b4Ed68hth3zllJppPdL1FV_kORFnlhN7IX5pBT7cyB-RgT8ialdf2nnHQ&_nc_zt=23&_nc_ht=scontent.fplu35-1.fna&_nc_gid=AfyOS-Bpr1w0z2S2WPe8TKy&oh=00_AYGkXYPK_UjQ7OK2puzOvL0CT5SC47yRgGhCkrPDqjCcuw&oe=67D1C8AA"",""attachment_url"":""https://www.facebook.com/photo.php?fbid=1053443120153801&set=a.249070910591030&type=3"",""video_url"":null}]",,9695,https://scontent.fplu35-1.fna.fbcdn.net/v/t39.30808-6/473567327_1053443023487144_3057195736903969959_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=9qiqmFTJizEQ7kNvgGpPHu3&_nc_oc=AdiYzO1DYnfJHdyHwoJk9GWZhz4_LiMBA5KuhYIzEJP2IXePHRZjLfMoQgzsvS0wnfs&_nc_zt=23&_nc_ht=scontent.fplu35-1.fna&_nc_gid=AfyOS-Bpr1w0z2S2WPe8TKy&oh=00_AYFoT1ngi-49VY_jMl5F0fGigBhFAaQQhss6omPnlXlQNw&oe=67D1E2F8,Post,"[{""type"":""Like"",""reaction_count"":8434},{""type"":""Love"",""reaction_count"":1191},{""type"":""Care"",""reaction_count"":55},{""type"":""Haha"",""reaction_count"":6},{""type"":""Wow"",""reaction_count"":4},{""type"":""Angry"",""reaction_count"":4},{""type"":""Sad"",""reaction_count"":1}]",
1053440426820737,https://www.facebook.com/thongtinchinhphu/posts/pfbid0JePMnEAV5BZK66b16D13RMSdCvdJHRBUYMedJjQBj2Ya1qmUFNg1xuXNXdvH5ArTl,"🚥 📣
Kiên trì tuyên truyền Nhân dân thực hiện các quy tắc giao thông an toàn ""Đã uống rượu, bia - không lái xe""; không sử dụng điện thoại khi lái xe; thắt dây an toàn khi ngồi trên xe ô tô...",2025-01-16 11:21:59+00:00,7,220,"{""type"":""Like"",""num"":3199}",,,,3506,,Post,"[{""type"":""Like"",""reaction_count"":3199},{""type"":""Love"",""reaction_count"":221},{""type"":""Haha"",""reaction_count"":44},{""type"":""Angry"",""reaction_count"":20},{""type"":""Care"",""reaction_count"":14},{""type"":""Sad"",""reaction_count"":5},{""type"":""Wow"",""reaction_count"":3}]",
1053430926821687,https://www.facebook.com/thongtinchinhphu/posts/pfbid02Q3bkCFqxCvoWhmUGiLVqvEX1oh485fdscDPeV1hPTZuHqanNDPYkFmnUXiymhRa3l,"🇵🇱 🇻🇳 LỄ ĐÓN THỦ TƯỚNG PHẠM MINH CHÍNH THĂM CHÍNH THỨC BA LAN

---
🤝 Chủ trì lễ đón, Thủ tướng Ba Lan Donald Tusk ra tận nơi đỗ xe đón Thủ tướng Phạm Minh Chính và mời Thủ tướng Phạm Minh Chính vào vị trí danh dự. 

Quân nhạc cử Quốc thiều Việt Nam và Quốc thiều Ba Lan. Thủ tướng Ba Lan mời Thủ tướng Chính phủ duyệt đội danh dự. 

Tiếp đó, Hai Thủ tướng giới thiệu về thành phần mỗi bên tham dự lễ đón; chứng kiến diễu binh chào mừng của đội danh dự Quân đội Ba Lan. 

Sau lễ đón, Thủ tướng Phạm Minh Chính và Thủ tướng Ba Lan Donald Tusk có cuộc gặp hẹp, sau đó dẫn đầu đoàn đại biểu hai nước tiến hành hội đàm.",2025-01-16 11:04:01+00:00,0,212,"{""type"":""Like"",""num"":2461}",,"[{""id"":""614212574450076"",""type"":""Video"",""url"":""https://scontent.fplu35-1.fna.fbcdn.net/v/t15.5256-10/473740235_2994639900696123_2682757522423389975_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=282d23&_nc_ohc=MXr9OdNTH1YQ7kNvgEy_YgQ&_nc_oc=AdiDHEreUj9Z2JkN_rgBLysL0iqKxdpuoYhh8bNk7cF-HSE3UImPzsfzfBfeRZrWgtA&_nc_zt=23&_nc_ht=scontent.fplu35-1.fna&_nc_gid=AVr5MgIMM41Z_DLvIWWfN_P&oh=00_AYEOqrwV6w_u9aILn0kjRMmPxUrXUd9v1qwwrd36NUo2kg&oe=67D1D804"",""attachment_url"":""https://www.facebook.com/thongtinchinhphu/videos/614212574450076/"",""video_url"":""https://video.fplu35-1.fna.fbcdn.net/o1/v/t2/f2/m69/AQOlCrSScgPkqyLpTj5q06QNArTYeOg2rSRD7APmqPJISr2jIeN_9eFLjJvFYjeGAwkICkX5aDhH7FwA3rq8qrpd.mp4?strext=1&_nc_cat=111&_nc_oc=AdjBA4UfjOFh1UGuc142W15yIqB8KE3iehyR6ZXK8OhujZPmnwkFhYYBMO55QrIQUkU&_nc_sid=8bf8fe&_nc_ht=video.fplu35-1.fna.fbcdn.net&_nc_ohc=-XMHXtsjN3QQ7kNvgFSbIQn&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5GQUNFQk9PSy4uQzMuNTY4LnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTg2MTY1NDY3NDY0Mzc3MCwidmlfdXNlY2FzZV9pZCI6MTAxMjIsImR1cmF0aW9uX3MiOjMzLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&_nc_zt=28&oh=00_AYEAYVG8dzhoF9GbaHnlJScvbYkay1qz0uVePmSADmDn1Q&oe=67D1BFDB""},{""id"":""960605748844577"",""type"":""Video"",""url"":""https://scontent.fplu35-1.fna.fbcdn.net/v/t15.5256-10/473778739_1671898166872273_6754422672711275526_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=282d23&_nc_ohc=Oe9xeMNcSQAQ7kNvgFvTrMg&_nc_oc=Adhn6fm6Or_TY4Fyr1_JSez0xBBmC6WnERQckkcA5BgZkYZlXv7IBRga-XLFTu5ZN3Y&_nc_zt=23&_nc_ht=scontent.fplu35-1.fna&_nc_gid=AVr5MgIMM41Z_DLvIWWfN_P&oh=00_AYHtppIKYhDn79ekktgZnlHhx2MSqR3h8WtIVZHf2Kljuw&oe=67D1C100"",""attachment_url"":""https://www.facebook.com/thongtinchinhphu/videos/960605748844577/"",""video_url"":""https://video.fplu35-1.fna.fbcdn.net/o1/v/t2/f2/m69/AQN5-S_efLE4OZJ4-Q23iW6Q2uxBasqRBXk9rArMcdgZXptTkc7LfK5X2t1t8FUpOfmrpeglSpmSYlCh-1tJWQSb.mp4?strext=1&_nc_cat=101&_nc_oc=Adg_xLvQH6vS0XFYwWy3uLTkydRYB-THr7xOP-icKJ9m9-EnnI5psb3lhXfxY9MlcN8&_nc_sid=8bf8fe&_nc_ht=video.fplu35-1.fna.fbcdn.net&_nc_ohc=wb74Yrr9_24Q7kNvgG3bvoi&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5GQUNFQk9PSy4uQzMuNTY4LnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTM3ODIyMTU3MDA0NjcwNCwidmlfdXNlY2FzZV9pZCI6MTAxMjIsImR1cmF0aW9uX3MiOjI2MywidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_zt=28&oh=00_AYG30DPCo25gyeFI2U7UxLxAn4EGoQL2MDBs_aAt8FlUzw&oe=67D1B8B5""}]",,2926,,Post,"[{""type"":""Like"",""reaction_count"":2461},{""type"":""Love"",""reaction_count"":440},{""type"":""Care"",""reaction_count"":14},{""type"":""Haha"",""reaction_count"":6},{""type"":""Wow"",""reaction_count"":3},{""type"":""Sad"",""reaction_count"":1},{""type"":""Angry"",""reaction_count"":1}]",
1053315373499909,https://www.facebook.com/thongtinchinhphu/posts/pfbid031FHMj8cc5P7A3V8jJj8vfb1SvCoJ589cwg6bCPb2nHbHHNAGaYfSscw9XSs74cBdl,"️🎉️ 🇻🇳 🎉
Công bố Quyết định mở rộng và khai trương Khu công nghệ thông tin tập trung Công viên phần mềm Đà Nẵng số 2",2025-01-16 06:49:36+00:00,5,64,"{""type"":""Like"",""num"":2079}",,,,2295,,Post,"[{""type"":""Like"",""reaction_count"":2079},{""type"":""Love"",""reaction_count"":203},{""type"":""Care"",""reaction_count"":7},{""type"":""Haha"",""reaction_count"":4},{""type"":""Wow"",""reaction_count"":2}]",
1053309673500479,https://www.facebook.com/thongtinchinhphu/posts/pfbid0333gqgt99ba9HFgLB4nUSj2aanjwjyGVQjamRZPmSzkGMaBxgW5Mgandj6iw6jaKEl,"🌼 🐍 🌸
Khuyến khích các doanh nghiệp thương mại điện tử triển khai các chương trình khuyến mại, giảm giá, đặc biệt trong dịp Tết
🛍️📲",2025-01-16 06:36:14+00:00,17,46,"{""type"":""Like"",""num"":2345}",,,,2490,,Post,"[{""type"":""Like"",""reaction_count"":2345},{""type"":""Love"",""reaction_count"":104},{""type"":""Haha"",""reaction_count"":30},{""type"":""Care"",""reaction_count"":9},{""type"":""Wow"",""reaction_count"":1},{""type"":""Angry"",""reaction_count"":1}]",
1053211063510340,https://www.facebook.com/thongtinchinhphu/posts/pfbid02KUYg8P6w44jxEAqeg2CWh4ZXw31xmvKkZ6KkExK8E9AqwS32uQKnth5zyjG1GqSFl,"🇷🇺🤝🇻🇳
Nga sẵn sàng tham gia xây dựng ngành công nghiệp điện hạt nhân quốc gia của Việt Nam",2025-01-16 02:59:12+00:00,4,205,"{""type"":""Like"",""num"":8633}",,,,9871,,Post,"[{""type"":""Like"",""reaction_count"":8633},{""type"":""Love"",""reaction_count"":1122},{""type"":""Care"",""reaction_count"":55},{""type"":""Haha"",""reaction_count"":35},{""type"":""Wow"",""reaction_count"":20},{""type"":""Angry"",""reaction_count"":4},{""type"":""Sad"",""reaction_count"":2}]",
1053063170191796,https://www.facebook.com/thongtinchinhphu/posts/pfbid02fpEXkN7MTbZQNXe9AnD6hV3zqYDrcLVPwVWysG8rz4rBDiiVvhmrgqyJBZmm7TAQl,"🏞
Thành lập THÀNH PHỐ PHÚ MỸ, tỉnh Bà Rịa - Vũng Tàu (từ 1/3/2025)",2025-01-15 23:43:49+00:00,196,266,"{""type"":""Like"",""num"":6677}",,,,7697,,Post,"[{""type"":""Like"",""reaction_count"":6677},{""type"":""Love"",""reaction_count"":898},{""type"":""Wow"",""reaction_count"":55},{""type"":""Care"",""reaction_count"":34},{""type"":""Haha"",""reaction_count"":29},{""type"":""Sad"",""reaction_count"":2},{""type"":""Angry"",""reaction_count"":2}]",
1053048990193214,https://www.facebook.com/thongtinchinhphu/posts/pfbid0snA2zaEbbJZy3HfaAjHFcGJbvoBmBva1cXXR89dDMhsyo9tg7xXCSyk7dZBHq7bJl,"🇻🇳 ✈ 🇵🇱 Thủ tướng Phạm Minh Chính cùng Phu nhân Lê Thị Bích Trân và Đoàn đại biểu Việt Nam đã tới sân bay Frédéric Chopin, thủ đô Warsaw, bắt đầu thăm Ba Lan",2025-01-15 23:29:38+00:00,3,211,"{""type"":""Like"",""num"":9342}",,,,10573,,Post,"[{""type"":""Like"",""reaction_count"":9342},{""type"":""Love"",""reaction_count"":1179},{""type"":""Care"",""reaction_count"":42},{""type"":""Haha"",""reaction_count"":5},{""type"":""Wow"",""reaction_count"":3},{""type"":""Angry"",""reaction_count"":2}]",
1052865303544916,https://www.facebook.com/thongtinchinhphu/posts/pfbid05ENbFBnwXdunAiGKwWcnLYhWKXCmkNWpqjmqSZikM8s6ucWKSjJdCrH4sEREAB1vl,"️🎯 Đối tượng Đặng Hoàng Hà (SN 1973, trú tại Bắc Linh Đàm, phường Hoàng Liệt, quận Hoàng Mai, Hà Nội) đã sử dụng tài khoản Facebook cá nhân để đăng tải các hình ảnh, video có nội dung thông tin sai lệch liên quan đến Nghị định 168 nhằm kích động biểu tình, gây bất ổn xã hội.

Hà liên tục đăng tải các bài viết mang nội dung xuyên tạc về cơ chế trừ điểm trên giấy phép lái xe, kèm theo lời lẽ kích động, gây hoang mang trong dư luận.

Cơ quan chức năng đã thu giữ nhiều tài liệu liên quan. Bước đầu, Hà đã thừa nhận hành vi vi phạm pháp luật của mình, gỡ toàn bộ nội dung đăng tải và không tái phạm.

Hiện vụ việc đang được tiếp tục điều tra mở rộng, xử lý theo quy định pháp luật.",2025-01-15 17:24:34+00:00,1,365,"{""type"":""Like"",""num"":9470}",,"[{""id"":""1052865083544938"",""type"":""Photo"",""url"":""https://scontent.fplu35-1.fna.fbcdn.net/v/t39.30808-6/473730760_1052865086878271_7033545938215316915_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=0OeIqLsxWkkQ7kNvgFjUcZI&_nc_oc=Adj-Lx8zSksbleSc1tgxV0wGwIJPWAySMKHyNYUx5lqmr8YyGIAOnT2vEdAXp9nLYrY&_nc_zt=23&_nc_ht=scontent.fplu35-1.fna&_nc_gid=AwB07sSz4S_Ad-qUd97w5uL&oh=00_AYHjAnWG8bbWcBid-PzwZWQXka6wQ3CNk9ea3YVmNTzELQ&oe=67D1B5B6"",""video_url"":null}]",,12753,https://scontent.fplu35-1.fna.fbcdn.net/v/t39.30808-6/473730760_1052865086878271_7033545938215316915_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=0OeIqLsxWkkQ7kNvgFjUcZI&_nc_oc=Adj-Lx8zSksbleSc1tgxV0wGwIJPWAySMKHyNYUx5lqmr8YyGIAOnT2vEdAXp9nLYrY&_nc_zt=23&_nc_ht=scontent.fplu35-1.fna&_nc_gid=AwB07sSz4S_Ad-qUd97w5uL&oh=00_AYHjAnWG8bbWcBid-PzwZWQXka6wQ3CNk9ea3YVmNTzELQ&oe=67D1B5B6,Post,"[{""type"":""Like"",""reaction_count"":9470},{""type"":""Haha"",""reaction_count"":2910},{""type"":""Love"",""reaction_count"":153},{""type"":""Angry"",""reaction_count"":91},{""type"":""Wow"",""reaction_count"":67},{""type"":""Sad"",""reaction_count"":38},{""type"":""Care"",""reaction_count"":24}]",
1052860816878698,https://www.facebook.com/thongtinchinhphu/videos/626244866642098/,"🚦 TPHCM ✅

Người dân chấp hành tốt luật giao thông - tín hiệu đáng mừng!

---
Xây dựng chính sách, pháp luật",2025-01-15 17:17:25+00:00,0,89,"{""type"":""Like"",""num"":2188}",,"[{""id"":""626244866642098"",""type"":""Video"",""url"":""https://scontent.fplu35-1.fna.fbcdn.net/v/t15.5256-10/473806477_1610478102891414_9209067470522129452_n.jpg?stp=dst-jpg_s526x296_tt6&_nc_cat=100&ccb=1-7&_nc_sid=7965db&_nc_ohc=Jv4z077CNz4Q7kNvgFIUR0F&_nc_oc=Adhs3mdm-gpsFiWcWVdP2FvEskdy_kaEHmxd8K9jTBrkvHj3YTqKEBie0jiGKaxQXAc&_nc_zt=23&_nc_ht=scontent.fplu35-1.fna&_nc_gid=Aiucoh_MPRgj8-yvA0zLaBR&oh=00_AYF9aH6VaXWjaunIXlFHTPEYCnVkBErGovzRFgifDMi21Q&oe=67D1DBCD"",""video_length"":""106079"",""attachment_url"":""https://www.facebook.com/thongtinchinhphu/videos/626244866642098/"",""video_url"":""https://video.fplu35-1.fna.fbcdn.net/o1/v/t2/f2/m69/AQMUngraOfRRqwFaY5Y1X5I8kwBiSL5f4OCkXrTlbsh_V7KTj6BegQGV7P7bOhtaGVDpQ30T6dUosgmWg7JihvDk.mp4?efg=eyJkdXJhdGlvbl9zIjoxMDYsInZpX3VzZWNhc2VfaWQiOjEwMTIyLCJ4cHZfYXNzZXRfaWQiOjEzODcxMTA1NjkzNjMzMDMsInZlbmNvZGVfdGFnIjoieHB2X3Byb2dyZXNzaXZlLkZBQ0VCT09LLi5DMy4xMjgwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAifQ&_nc_ht=video.fplu35-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=AdioeFhYLNgeL40lscFPzl7brG6ACqEgZv4JPAMMC4hMOg63_Kpl-ydiVnXmzo6Rerg&strext=1&vs=dc9b20df80913662&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HT2RiUUJ4eG1aclQ1TUFIQUVRS1ZCNG9mNU02Ym1kakFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dIMzhOQnkzVGdMdHpWZ0RBTnRuZHgxREFoUkFickZxQUFBRhUCAsgBACgAGAAbAogHdXNlX29pbAExEnByb2dyZXNzaXZlX3JlY2lwZQExFQAAJs6dgoy75PYEFQIoAkMzLBdAWoKPXCj1wxgZZGFzaF9oMjY0LWJhc2ljLWdlbjJfNzIwcBEAdQIA&ccb=9-4&oh=00_AYFBvZuIajqvRMEurg5kFrBaQ7HW7NDJRbH87o79TI8aKw&oe=67CDD038&_nc_sid=1d576d""}]",80291,3330,,Post,"[{""type"":""Like"",""reaction_count"":2188},{""type"":""Haha"",""reaction_count"":823},{""type"":""Love"",""reaction_count"":190},{""type"":""Angry"",""reaction_count"":79},{""type"":""Sad"",""reaction_count"":25},{""type"":""Care"",""reaction_count"":17},{""type"":""Wow"",""reaction_count"":8}]",
1052844976880282,https://www.facebook.com/thongtinchinhphu/posts/pfbid0uq5xsH9Ab4KvTQvp76gN9LxExau8zcwwt4aRryu5bwLo1gWWTsCSugbCt7Q79jWxl,"📣 👥
Kiểm soát chặt chẽ việc cấp chứng chỉ hành nghề môi giới bất động sản; hoạt động của sàn giao dịch bất động sản, doanh nghiệp kinh doanh dịch vụ môi giới bất động sản.

Bảo đảm minh bạch hóa, chuyên nghiệp hóa hoạt động này, phòng ngừa, hạn chế việc thiếu kiểm soát, có thể gây bất ổn thị trường!",2025-01-15 16:50:14+00:00,1,250,"{""type"":""Like"",""num"":2513}",,,,2728,,Post,"[{""type"":""Like"",""reaction_count"":2513},{""type"":""Love"",""reaction_count"":160},{""type"":""Haha"",""reaction_count"":33},{""type"":""Care"",""reaction_count"":15},{""type"":""Wow"",""reaction_count"":5},{""type"":""Angry"",""reaction_count"":2}]",
